Please cite: 
Sun, X. Y., Yang, Q. Xia, X. 2012. An Improved Implementation of Effective Number of Codons (Nc). Molecular Biology and Evolution 30:191-196.Please note: short sequences may have few 2-fold and 4-fold codon families with useful data and 
may have no codon belonging to 3-fold codon families. Nc from such sequences may not be reliable.

Chosen options:
F as sum of p^2: Yes
Weighted F: Yes
Minimum number of codons for i-fold codon family: i+1.
Pseudocount added to codon counts: 1.00


SeqName                                                    SeqLen       N2*      N3*      N4*       Nc     ExpNc
----------------------------------------------------------------------------------------------------------------
genemark-scaffold_1-processed-gene-0.108-mRNA-1              1389       12        1        7   46.2724   55.7191
genemark-scaffold_1-processed-gene-0.109-mRNA-1              1830       12        1        8   57.3526   62.2034
maker-scaffold_1-snap-gene-0.86-mRNA-1                       1029       12        1        8   57.2159   61.5563
genemark-scaffold_1-processed-gene-0.91-mRNA-1               1245       12        1        8   55.4927   62.8075
genemark-scaffold_1-processed-gene-0.111-mRNA-1              1956       12        1        8   54.8119   61.2854
maker-scaffold_1-augustus-gene-0.133-mRNA-1                  2187       12        1        8   53.7852   61.7631
genemark-scaffold_1-processed-gene-0.113-mRNA-1              1068       12        1        8   49.6765   55.2942
maker-scaffold_1-augustus-gene-0.134-mRNA-1                  1455       12        1        8   45.1113   47.6369
genemark-scaffold_1-processed-gene-0.92-mRNA-1                837       12        1        8   54.1864   61.8118
snap_masked-scaffold_1-processed-gene-0.30-mRNA-1            2163       12        1        8   57.2915   61.9409
genemark-scaffold_1-processed-gene-0.93-mRNA-1                681       12        1        8   53.9555   61.5151
genemark-scaffold_1-processed-gene-0.94-mRNA-1                867       12        1        8   53.7677   62.4413
genemark-scaffold_1-processed-gene-0.117-mRNA-1               741       12        1        8   42.2630   55.5803
genemark-scaffold_1-processed-gene-0.118-mRNA-1               843       12        1        8   51.0714   53.4756
genemark-scaffold_1-processed-gene-0.119-mRNA-1               852       12        1        8   50.7204   58.6135
genemark-scaffold_1-processed-gene-0.95-mRNA-1               1770       12        1        8   40.2895   60.9947
genemark-scaffold_1-processed-gene-0.96-mRNA-1               1122       12        1        8   53.2407   62.2759
genemark-scaffold_1-processed-gene-0.120-mRNA-1               774       10        1        8   53.5677   62.0141
genemark-scaffold_1-processed-gene-0.97-mRNA-1                864       12        1        8   51.8554   61.0221
maker-scaffold_1-augustus-gene-0.137-mRNA-1                  2349       12        1        8   56.4234   61.8721
augustus_masked-scaffold_1-processed-gene-0.53-mRNA-1        3042       12        1        8   58.3643   62.5099
genemark-scaffold_1-processed-gene-0.123-mRNA-1               603       12        1        8   54.4858   62.2759
genemark-scaffold_1-processed-gene-0.100-mRNA-1              1281       12        1        8   58.0391   62.2282
genemark-scaffold_1-processed-gene-0.124-mRNA-1               969       12        1        8   52.0435   57.8246
genemark-scaffold_1-processed-gene-0.125-mRNA-1               537       12        1        8   48.3612   53.5085
genemark-scaffold_1-processed-gene-0.126-mRNA-1               696       12        1        8   51.6788   59.9514
augustus_masked-scaffold_1-processed-gene-0.79-mRNA-1         402       12        1        8   52.7860   61.0110
augustus_masked-scaffold_1-processed-gene-0.55-mRNA-1        1257       12        1        8   56.8952   62.4980
genemark-scaffold_1-processed-gene-0.102-mRNA-1              2775       12        1        8   56.2041   60.4229
genemark-scaffold_1-processed-gene-0.103-mRNA-1               555       12        1        8   55.6307   61.6554
genemark-scaffold_1-processed-gene-0.127-mRNA-1              1728       12        1        8   51.9473   61.8251
genemark-scaffold_1-processed-gene-0.104-mRNA-1               795       12        1        8   50.1426   53.2369
genemark-scaffold_1-processed-gene-0.128-mRNA-1              2028       12        1        8   55.0230   62.5182
genemark-scaffold_1-processed-gene-0.129-mRNA-1               930       12        1        8   43.4950   61.3094
