gene_id	tAI	nc	gc3
snap_masked-flattened_line_150-processed-gene-0.36-mRNA-1	0.43767393643389	40.3984	0.114
maker-flattened_line_24-snap-gene-0.81-mRNA-1	0.537167473045891	38.0667	0.249
snap_masked-flattened_line_44-processed-gene-0.182-mRNA-1	0.440112175562496	42.9346	0.177
snap_masked-flattened_line_32-processed-gene-0.99-mRNA-1	0.428520476649671	40.1022	0.099
snap_masked-flattened_line_4-processed-gene-1.81-mRNA-1	0.420228111800484	39.2313	0.117
snap_masked-flattened_line_186-processed-gene-0.4-mRNA-1	0.432550398961703	43.0435	0.186
snap_masked-flattened_line_4-processed-gene-2.110-mRNA-1	0.401430967167863	43.8098	0.152
snap_masked-flattened_line_54-processed-gene-0.76-mRNA-1	0.427823745548145	50.8813	0.281
snap_masked-flattened_line_136-processed-gene-0.55-mRNA-1	0.394699634335529	46.4371	0.203
snap_masked-flattened_line_192-processed-gene-0.21-mRNA-1	0.426674095193473	49.2971	0.223
maker-flattened_line_92-snap-gene-0.133-mRNA-1	0.550322747000806	37.5748	0.100
snap_masked-flattened_line_98-processed-gene-0.98-mRNA-1	0.499850126348435	36.1518	0.164
snap_masked-flattened_line_6-processed-gene-0.41-mRNA-1	0.420476058310521	52.2182	0.329
maker-flattened_line_66-snap-gene-0.3-mRNA-1	0.386092954889924	51.1057	0.291
augustus_masked-flattened_line_100-processed-gene-0.99-mRNA-1	0.404616629362588	47.5318	0.243
augustus_masked-flattened_line_68-processed-gene-0.39-mRNA-1	0.42568166912536	43.0008	0.163
augustus_masked-flattened_line_366-processed-gene-0.0-mRNA-1	0.418578188395998	44.0606	0.171
snap_masked-flattened_line_10-processed-gene-1.134-mRNA-1	0.414238187491953	40.3847	0.140
snap_masked-flattened_line_128-processed-gene-0.65-mRNA-1	0.494481516708064	38.2484	0.115
snap_masked-flattened_line_46-processed-gene-0.78-mRNA-1	0.416705502676209	42.3595	0.164
snap_masked-flattened_line_42-processed-gene-0.178-mRNA-1	0.460982636525595	38.2656	0.129
snap_masked-flattened_line_16-processed-gene-1.6-mRNA-1	0.460375959036318	38.8589	0.152
snap_masked-flattened_line_132-processed-gene-0.73-mRNA-1	0.395832364075757	44.2654	0.189
genemark-flattened_line_52-processed-gene-0.42-mRNA-1	0.430972106964638	41.4288	0.131
snap_masked-flattened_line_8-processed-gene-1.128-mRNA-1	0.499014461050418	45.1300	0.189
augustus_masked-flattened_line_4-processed-gene-1.132-mRNA-1	0.392994118077966	45.6036	0.181
snap_masked-flattened_line_92-processed-gene-0.59-mRNA-1	0.413983561525651	47.1977	0.135
augustus_masked-flattened_line_12-processed-gene-1.182-mRNA-1	0.439214388626258	43.3120	0.189
snap_masked-flattened_line_132-processed-gene-0.69-mRNA-1	0.421417465983683	42.0139	0.139
augustus_masked-flattened_line_126-processed-gene-0.20-mRNA-1	0.431610838826058	42.6197	0.187
maker-flattened_line_54-snap-gene-0.201-mRNA-1	0.40716033001299	50.1509	0.278
snap_masked-flattened_line_2-processed-gene-0.92-mRNA-1	0.474015068394297	37.9627	0.129
snap_masked-flattened_line_6-processed-gene-1.232-mRNA-1	0.399432362936826	48.4355	0.225
augustus_masked-flattened_line_2-processed-gene-0.25-mRNA-1	0.458705255151598	43.1638	0.170
genemark-flattened_line_14-processed-gene-0.13-mRNA-1	0.411751835487645	43.9760	0.213
snap_masked-flattened_line_24-processed-gene-0.191-mRNA-1	0.451064455189501	41.7499	0.185
snap_masked-flattened_line_6-processed-gene-1.164-mRNA-1	0.422475389561767	44.3217	0.178
snap_masked-flattened_line_28-processed-gene-0.178-mRNA-1	0.462798477009863	40.9322	0.184
snap_masked-flattened_line_38-processed-gene-0.152-mRNA-1	0.475852367799702	50.1135	0.200
maker-flattened_line_12-snap-gene-0.12-mRNA-1	0.405235517193585	45.4464	0.211
augustus_masked-flattened_line_64-processed-gene-0.189-mRNA-1	0.450906254634217	43.2224	0.188
snap_masked-flattened_line_14-processed-gene-1.9-mRNA-1	0.438181688581727	45.5298	0.192
augustus_masked-flattened_line_72-processed-gene-0.29-mRNA-1	0.370582612367106	48.1616	0.210
snap_masked-flattened_line_46-processed-gene-0.116-mRNA-1	0.406482180061497	46.8949	0.215
snap_masked-flattened_line_60-processed-gene-0.46-mRNA-1	0.392892004017556	45.2693	0.216
snap_masked-flattened_line_68-processed-gene-0.89-mRNA-1	0.414716678428539	47.9429	0.180
snap_masked-flattened_line_134-processed-gene-0.11-mRNA-1	0.432803755466583	44.8512	0.148
snap_masked-flattened_line_196-processed-gene-0.20-mRNA-1	0.421667755813234	40.2185	0.170
snap_masked-flattened_line_76-processed-gene-0.89-mRNA-1	0.362811365002433	48.4952	0.257
maker-flattened_line_124-snap-gene-0.68-mRNA-1	0.472133075316034	49.9782	0.157
snap_masked-flattened_line_12-processed-gene-0.48-mRNA-1	0.44422158768013	42.3473	0.201
snap_masked-flattened_line_72-processed-gene-0.110-mRNA-1	0.506100533518168	40.2793	0.274
maker-flattened_line_14-snap-gene-1.138-mRNA-1	0.411672097667899	54.4028	0.534
snap_masked-flattened_line_70-processed-gene-0.146-mRNA-1	0.452503688053506	39.6964	0.181
