Please cite: 
Sun, X. Y., Yang, Q. Xia, X. 2012. An Improved Implementation of Effective Number of Codons (Nc). Molecular Biology and Evolution 30:191-196.Please note: short sequences may have few 2-fold and 4-fold codon families with useful data and 
may have no codon belonging to 3-fold codon families. Nc from such sequences may not be reliable.

Chosen options:
F as sum of p^2: Yes
Weighted F: Yes
Minimum number of codons for i-fold codon family: i+1.
Pseudocount added to codon counts: 1.00


SeqName                                                                                 SeqLen       N2*      N3*      N4*       Nc     ExpNc
---------------------------------------------------------------------------------------------------------------------------------------------
maker-NODE_1000_length_4111_cov_2.95537_ID_1999-snap-gene-0.0-mRNA-1                      3351       12        1        8   56.7593   60.6529
genemark-NODE_1001_length_4110_cov_3.59704_ID_2001-processed-gene-0.6-mRNA-1               852       11        1        8   51.5978   58.3935
augustus_masked-NODE_1001_length_4110_cov_3.59704_ID_2001-processed-gene-0.5-mRNA-1       1314       12        1        8   50.9551   61.6233
augustus_masked-NODE_1001_length_4110_cov_3.59704_ID_2001-processed-gene-0.4-mRNA-1        960       12        1        8   54.5233   60.0667
maker-NODE_1002_length_4108_cov_3.02097_ID_2003-augustus-gene-0.4-mRNA-1                  1332       12        1        8   55.2512   60.8877
snap_masked-NODE_1002_length_4108_cov_3.02097_ID_2003-processed-gene-0.8-mRNA-1            645       11        1        8   54.4818   61.9152
augustus_masked-NODE_1002_length_4108_cov_3.02097_ID_2003-processed-gene-0.1-mRNA-1        807       12        1        8   51.6461   56.6005
augustus_masked-NODE_1003_length_4108_cov_2.23785_ID_2005-processed-gene-0.8-mRNA-1        399       12        1        8   54.3826   59.6780
augustus_masked-NODE_1003_length_4108_cov_2.23785_ID_2005-processed-gene-0.7-mRNA-1       1752       12        1        8   54.6252   60.3969
augustus_masked-NODE_1005_length_4106_cov_3.21624_ID_2009-processed-gene-0.6-mRNA-1       1002       11        1        8   38.7380   58.1588
augustus_masked-NODE_1005_length_4106_cov_3.21624_ID_2009-processed-gene-0.7-mRNA-1        663       12        1        8   56.2737   61.1846
augustus_masked-NODE_1005_length_4106_cov_3.21624_ID_2009-processed-gene-0.8-mRNA-1        990       12        1        8   55.1413   62.1315
augustus_masked-NODE_1006_length_4104_cov_3.15411_ID_2011-processed-gene-0.1-mRNA-1       2859       12        1        8   48.8657   59.0614
maker-NODE_1007_length_4102_cov_3.60835_ID_2013-snap-gene-0.11-mRNA-1                     1365       12        1        8   56.8641   61.9547
augustus_masked-NODE_1008_length_4099_cov_3.4728_ID_2015-processed-gene-0.4-mRNA-1        1077       11        1        8   54.0781   56.6730
maker-NODE_1008_length_4099_cov_3.4728_ID_2015-augustus-gene-0.0-mRNA-1                    642       12        1        8   55.3523   62.5933
augustus_masked-NODE_1008_length_4099_cov_3.4728_ID_2015-processed-gene-0.6-mRNA-1         672       12        1        8   52.2533   61.1779
augustus_masked-NODE_1009_length_4096_cov_3.58847_ID_2017-processed-gene-0.2-mRNA-1        792       12        1        8   56.5249   60.4546
augustus_masked-NODE_100_length_8907_cov_3.59817_ID_199-processed-gene-0.9-mRNA-1         1503       12        1        8   46.0237   61.7616
augustus_masked-NODE_100_length_8907_cov_3.59817_ID_199-processed-gene-0.7-mRNA-1          924       12        1        8   53.5110   56.9793
snap_masked-NODE_100_length_8907_cov_3.59817_ID_199-processed-gene-0.4-mRNA-1             1518       12        1        8   57.4501   61.9156
snap_masked-NODE_100_length_8907_cov_3.59817_ID_199-processed-gene-0.5-mRNA-1              732       12        1        8   58.1230   60.5901
augustus_masked-NODE_1010_length_4093_cov_3.72214_ID_2019-processed-gene-0.3-mRNA-1        492       11        1        8   53.8405   60.2372
augustus_masked-NODE_1010_length_4093_cov_3.72214_ID_2019-processed-gene-0.0-mRNA-1       1140       12        1        8   55.8816   61.7338
augustus_masked-NODE_1010_length_4093_cov_3.72214_ID_2019-processed-gene-0.1-mRNA-1       1014       11        1        8   55.5917   55.3621
snap_masked-NODE_1011_length_4092_cov_3.77037_ID_2021-processed-gene-0.2-mRNA-1           1416       12        1        8   57.7412   60.8235
augustus_masked-NODE_1011_length_4092_cov_3.77037_ID_2021-processed-gene-0.1-mRNA-1        555       11        1        8   46.1902   59.2150
augustus_masked-NODE_1012_length_4089_cov_3.17551_ID_2023-processed-gene-0.5-mRNA-1        948       12        1        8   46.9442   61.2314
