Please cite: 
Sun, X. Y., Yang, Q. Xia, X. 2012. An Improved Implementation of Effective Number of Codons (Nc). Molecular Biology and Evolution 30:191-196.Please note: short sequences may have few 2-fold and 4-fold codon families with useful data and 
may have no codon belonging to 3-fold codon families. Nc from such sequences may not be reliable.

Chosen options:
F as sum of p^2: Yes
Weighted F: Yes
Minimum number of codons for i-fold codon family: i+1.
Pseudocount added to codon counts: 1.00


SeqName                                                                                   SeqLen       N2*      N3*      N4*       Nc     ExpNc
-----------------------------------------------------------------------------------------------------------------------------------------------
augustus_masked-NODE_1004_length_372_cov_0.858824_ID_25348-processed-gene-0.2-mRNA-1         306       11        1        8   53.1226   60.7593
augustus_masked-NODE_100_length_27467_cov_63.1464_ID_13941-processed-gene-0.13-mRNA-1       2421       12        1        8   59.6647   62.0447
augustus_masked-NODE_100_length_27467_cov_63.1464_ID_13941-processed-gene-0.14-mRNA-1       1452       12        1        8   52.6948   56.7208
augustus_masked-NODE_100_length_27467_cov_63.1464_ID_13941-processed-gene-0.15-mRNA-1       1056       11        1        8   43.4377   52.4533
augustus_masked-NODE_100_length_27467_cov_63.1464_ID_13941-processed-gene-0.19-mRNA-1       5097       12        1        8   57.2804   61.9854
augustus_masked-NODE_100_length_27467_cov_63.1464_ID_13941-processed-gene-0.16-mRNA-1       3603       12        1        8   58.0474   62.9109
genemark-NODE_100_length_27467_cov_63.1464_ID_13941-processed-gene-0.31-mRNA-1              1986       12        1        8   56.2891   59.6610
augustus_masked-NODE_100_length_27467_cov_63.1464_ID_13941-processed-gene-0.17-mRNA-1        846       12        1        8   54.2292   59.1776
augustus_masked-NODE_100_length_27467_cov_63.1464_ID_13941-processed-gene-0.21-mRNA-1       1929       12        1        8   57.9535   61.4310
snap_masked-NODE_100_length_27467_cov_63.1464_ID_13941-processed-gene-0.5-mRNA-1            1188       12        1        8   50.5472   53.3561
augustus_masked-NODE_101_length_27019_cov_63.4621_ID_32822-processed-gene-0.16-mRNA-1        495       11        1        8   50.4547   59.0453
augustus_masked-NODE_101_length_27019_cov_63.4621_ID_32822-processed-gene-0.24-mRNA-1       1944       12        1        8   56.1973   62.0448
augustus_masked-NODE_101_length_27019_cov_63.4621_ID_32822-processed-gene-0.17-mRNA-1        456       11        1        8   49.4614   58.7164
augustus_masked-NODE_101_length_27019_cov_63.4621_ID_32822-processed-gene-0.25-mRNA-1       1899       12        1        8   54.6825   60.4850
augustus_masked-NODE_101_length_27019_cov_63.4621_ID_32822-processed-gene-0.18-mRNA-1       2016       12        1        8   56.3527   61.1605
maker-NODE_101_length_27019_cov_63.4621_ID_32822-augustus-gene-0.31-mRNA-1                   867       12        1        8   52.7098   55.6460
augustus_masked-NODE_101_length_27019_cov_63.4621_ID_32822-processed-gene-0.19-mRNA-1        654       12        1        8   54.7392   60.2380
augustus_masked-NODE_101_length_27019_cov_63.4621_ID_32822-processed-gene-0.27-mRNA-1       3141       12        1        8   47.0171   59.6808
augustus_masked-NODE_101_length_27019_cov_63.4621_ID_32822-processed-gene-0.20-mRNA-1       1332       12        1        8   56.7612   61.9020
