Please cite: 
Sun, X. Y., Yang, Q. Xia, X. 2012. An Improved Implementation of Effective Number of Codons (Nc). Molecular Biology and Evolution 30:191-196.Please note: short sequences may have few 2-fold and 4-fold codon families with useful data and 
may have no codon belonging to 3-fold codon families. Nc from such sequences may not be reliable.

Chosen options:
F as sum of p^2: Yes
Weighted F: Yes
Minimum number of codons for i-fold codon family: i+1.
Pseudocount added to codon counts: 1.00


SeqName                                                    SeqLen       N2*      N3*      N4*       Nc     ExpNc
----------------------------------------------------------------------------------------------------------------
augustus_masked-scaffold_1-processed-gene-0.94-mRNA-1        3183       12        1        8   41.5208   54.5752
genemark-scaffold_1-processed-gene-0.9-mRNA-1                1821       12        1        8   50.6993   53.9620
genemark-scaffold_1-processed-gene-0.10-mRNA-1                681       12        1        8   50.6024   51.4944
genemark-scaffold_1-processed-gene-0.11-mRNA-1                720       12        1        8   52.6637   53.8568
augustus_masked-scaffold_1-processed-gene-0.96-mRNA-1         774       12        1        7   42.5124   53.7264
genemark-scaffold_1-processed-gene-0.13-mRNA-1               1032       12        1        7   47.4495   51.9235
augustus_masked-scaffold_1-processed-gene-0.98-mRNA-1        3297       12        1        8   50.0060   56.8241
augustus_masked-scaffold_1-processed-gene-0.86-mRNA-1        3144       12        1        8   53.6001   56.8755
augustus_masked-scaffold_1-processed-gene-0.99-mRNA-1        3213       12        1        8   43.7064   51.9461
augustus_masked-scaffold_1-processed-gene-0.87-mRNA-1         963       12        1        7   43.0444   48.7168
augustus_masked-scaffold_1-processed-gene-0.88-mRNA-1        1146       11        1        8   50.4538   53.2861
augustus_masked-scaffold_1-processed-gene-0.100-mRNA-1        315        9        1        6   40.1165   50.5632
augustus_masked-scaffold_1-processed-gene-0.101-mRNA-1        765       11        1        7   43.1049   51.4359
augustus_masked-scaffold_1-processed-gene-0.102-mRNA-1       1350       12        1        8   46.4882   52.6724
maker-scaffold_1-snap-gene-0.41-mRNA-1                       2727       12        1        8   39.1078   44.2987
snap_masked-scaffold_1-processed-gene-0.52-mRNA-1             507       12        1        7   46.4004   44.3761
augustus_masked-scaffold_1-processed-gene-0.105-mRNA-1       1686       12        1        8   33.9602   36.4986
augustus_masked-scaffold_1-processed-gene-0.89-mRNA-1         906       12        1        8   36.9278   36.2995
augustus_masked-scaffold_1-processed-gene-0.106-mRNA-1        879       12        1        7   45.6179   47.8394
augustus_masked-scaffold_1-processed-gene-0.90-mRNA-1        2706       12        1        8   36.4157   38.3739
maker-scaffold_1-snap-gene-0.40-mRNA-1                        315       12        1        8   53.0308   56.4544
maker-scaffold_1-augustus-gene-0.37-mRNA-1                   5712       12        1        8   50.1768   53.9745
maker-scaffold_1-augustus-gene-0.38-mRNA-1                   3906       12        1        8   52.7995   57.8939
maker-scaffold_1-snap-gene-0.42-mRNA-1                       3999       12        1        8   51.3987   56.3968
maker-scaffold_1-snap-gene-0.44-mRNA-1                       2064       12        1        8   43.2784   49.4788
augustus_masked-scaffold_1-processed-gene-0.110-mRNA-1        462       11        1        6   39.0702   59.8025
augustus_masked-scaffold_1-processed-gene-0.111-mRNA-1        708       12        1        7   47.3484   48.4385
