Please cite: 
Sun, X. Y., Yang, Q. Xia, X. 2012. An Improved Implementation of Effective Number of Codons (Nc). Molecular Biology and Evolution 30:191-196.Please note: short sequences may have few 2-fold and 4-fold codon families with useful data and 
may have no codon belonging to 3-fold codon families. Nc from such sequences may not be reliable.

Chosen options:
F as sum of p^2: Yes
Weighted F: Yes
Minimum number of codons for i-fold codon family: i+1.
Pseudocount added to codon counts: 1.00


SeqName                                                                     SeqLen       N2*      N3*      N4*       Nc     ExpNc
---------------------------------------------------------------------------------------------------------------------------------
augustus_masked-Ca22chr1A_C_albicans_SC5314-processed-gene-0.106-mRNA-1        693       10        3        7   54.3832   60.5905
augustus_masked-Ca22chr1A_C_albicans_SC5314-processed-gene-0.87-mRNA-1         738       11        3        7   51.5179   55.7790
maker-Ca22chr1A_C_albicans_SC5314-augustus-gene-0.126-mRNA-1                  2484       11        3        7   50.4461   58.2122
snap_masked-Ca22chr1A_C_albicans_SC5314-processed-gene-0.24-mRNA-1             354       10        3        7   56.7125   59.7594
snap_masked-Ca22chr1A_C_albicans_SC5314-processed-gene-0.25-mRNA-1             681       11        3        7   52.7718   60.7636
genemark-Ca22chr1A_C_albicans_SC5314-processed-gene-0.69-mRNA-1                663       11        3        7   49.5562   54.2204
genemark-Ca22chr1A_C_albicans_SC5314-processed-gene-0.50-mRNA-1               1617       11        3        7   51.8002   60.5902
genemark-Ca22chr1A_C_albicans_SC5314-processed-gene-0.70-mRNA-1               2613       11        3        7   51.0547   55.1861
snap_masked-Ca22chr1A_C_albicans_SC5314-processed-gene-0.3-mRNA-1              486       10        3        7   51.7531   50.4811
genemark-Ca22chr1A_C_albicans_SC5314-processed-gene-0.51-mRNA-1               3051       11        3        7   53.7474   60.9564
genemark-Ca22chr1A_C_albicans_SC5314-processed-gene-0.71-mRNA-1               1863       11        3        7   56.3069   60.8786
genemark-Ca22chr1A_C_albicans_SC5314-processed-gene-0.72-mRNA-1               1197       11        3        7   43.5004   54.5027
genemark-Ca22chr1A_C_albicans_SC5314-processed-gene-0.52-mRNA-1               1734       11        3        7   49.0622   58.1814
genemark-Ca22chr1A_C_albicans_SC5314-processed-gene-0.53-mRNA-1                597       11        2        7   44.1266   56.5564
snap_masked-Ca22chr1A_C_albicans_SC5314-processed-gene-0.29-mRNA-1             633       11        3        7   56.3183   60.8284
genemark-Ca22chr1A_C_albicans_SC5314-processed-gene-0.74-mRNA-1               1149       11        3        7   53.4306   59.4499
genemark-Ca22chr1A_C_albicans_SC5314-processed-gene-0.54-mRNA-1               1629       11        3        6   43.8398   56.1209
genemark-Ca22chr1A_C_albicans_SC5314-processed-gene-0.75-mRNA-1               1281       11        3        7   56.0249   61.5891
augustus_masked-Ca22chr1A_C_albicans_SC5314-processed-gene-0.94-mRNA-1        1284       11        3        7   47.4992   53.9066
genemark-Ca22chr1A_C_albicans_SC5314-processed-gene-0.56-mRNA-1               1551       11        3        7   53.7608   59.8198
augustus_masked-Ca22chr1A_C_albicans_SC5314-processed-gene-0.96-mRNA-1         780       11        3        7   54.7317   58.6103
genemark-Ca22chr1A_C_albicans_SC5314-processed-gene-0.76-mRNA-1                543       11        3        7   54.8158   59.6337
genemark-Ca22chr1A_C_albicans_SC5314-processed-gene-0.58-mRNA-1                732       11        3        7   54.0530   57.4726
